"HerdNumber","Race","Disease","Huld","Hasetrykning","Andre_trykninger","Halthed","Hud_Haarlag","Hygiejne_yver","Hygiejne_haser","Flugtafstand","Boer","Skede","Goedning","Ketonstof_urin","CMT_min_1_kirtel","Rejseadfaerd","LactationNumber","Calving_month","InseminationNumber","Insemination_month","MilkYield","Change_milkyield","DiseaseCategory"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"0","0","5","5",,,3,1,4,0,0,0,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"1","0","5","1",,,1,0,2,0,43.5999984741211,7.2,"Healthy"
"2","Danish Holstein","Klovbeskaering","2.75",,,,,,,,"1","0","5","1",,,3,0,1,1,47.5999984741211,18,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,,,,,,,1,0,2,0,36,5.2,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"2","0","5","1",,,1,0,2,0,34.5999984741211,12.8,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,"0","0","6","1",,,2,0,1,0,27.2000007629395,27.2,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"1","0","5","1",,,2,0,1,0,53.5999984741211,23.6,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.5",,,,,,,,"3","0","5","1",,,2,1,3,0,0,-37.4,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.5",,,,,,,,"0","0","5","2",,,1,0,3,0,40.5999984741211,11,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,,,,,,,2,0,1,0,35,-7.4,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"0","0","5","1",,,3,0,1,1,30.7999992370605,-4.2,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"1","0","5","1",,,1,0,2,1,35.4000015258789,-4.2,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,"0","0","5","1",,,1,0,3,1,35.7999992370605,0.8,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,"0","0","5","3",,,2,0,2,1,55,31.2,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,,,,,,,1,0,3,0,29.6000003814697,-6.2,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"1","0","5","1",,,2,0,1,0,45.2000007629395,45.2,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"2","0","5","1",,,1,0,2,0,32.7999992370605,-1.2,"Healthy"
"2","Danish Holstein","Klovbeskaering","4",,,,,,,,"3","0","5","1",,,3,0,4,0,39.4000015258789,-22.6,"Healthy"
"2","Danish Holstein","Klovbeskaering","4",,,,,,,,"2","0","5","1",,,1,0,1,0,40.7999992370605,15.2,"Healthy"
"2","Danish Holstein","Klovbeskaering","4",,,,,,,,"1","0","6","1",,,2,0,4,0,45.4000015258789,-15.6,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,"0","0","5","1",,,1,0,1,0,27.6000003814697,4.8,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"8","0","4","1",,,2,0,1,0,40,27.4,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","4",,,,,,,,"0","0","5","1",,,1,0,1,0,24.3999996185303,0,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.75",,,,,,,,"0","0","5","1",,,2,0,3,0,43.4000015258789,-2.6,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","4",,,,,,,,"0","0","6","4",,,3,0,1,1,46,0.8,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.75",,,,,,,,"0","0","5","1",,,2,1,1,0,0,-29,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.25",,,,,,,,"0","0","5","1",,,2,0,4,0,34.4000015258789,6.4,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"0","0","5","1",,,1,0,1,0,34.4000015258789,-0.8,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"2","0","5","1",,,3,0,2,1,44.2000007629395,4,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.25",,,,,,,,"0","0","5","1",,,1,0,1,0,29.2000007629395,8.8,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,"0","0","7","1",,,3,1,2,0,0,-58.6,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,"2","0","5","3",,,2,0,2,0,54,54,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"0","0","5","1",,,1,0,5,0,31.3999996185303,4.1,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,,,,,,,2,0,4,0,34,-7.6,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,"3","0","5","1",,,2,0,4,1,57.5999984741211,57.6,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"2","0","5","1",,,1,0,3,0,29.7999992370605,2.4,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"1","0","6","2",,,3,1,3,0,0,-54.6,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,,,,,,,1,0,2,0,38.4000015258789,-2.6,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,"0","0","5","1",,,1,0,2,0,39.4000015258789,0,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"3","0","5","1",,,2,1,2,0,0,-38.6,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"1","0","6","1",,,2,1,2,0,0,-35.4,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.25",,,,,,,,"5","0","5","1",,,1,0,2,0,37.2000007629395,12,"Healthy"
"2","Danish Holstein","Klovbeskaering","4",,,,,,,,,,,,,,1,0,2,0,30.2000007629395,2.8,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,"0","0","5","1",,,2,1,2,0,0,-29,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"0","0","5","1",,,1,0,2,0,28.7999992370605,8.4,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.25",,,,,,,,"4","0","5","5",,,3,0,2,0,38.4000015258789,10.2,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"2","0","5","1",,,1,0,2,1,27.7999992370605,0,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"2","0","5","1",,,2,0,3,0,28.7999992370605,-6.6,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"0","0","5","1",,,2,1,2,0,0,-35.4,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"0","0","5","1",,,1,0,2,0,35.4000015258789,5.6,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"2","0","5","1",,,3,0,1,0,47.4000015258789,22.2,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"1","0","5","1",,,2,0,1,0,53,53,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"5","5","5","1",,,1,0,2,1,35.7999992370605,3,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,,,,,,,1,0,2,0,31.7999992370605,-4,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.5",,,,,,,,"0","0","5","1",,,2,0,1,0,0,-33.6,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.5",,,,,,,,"0","0","5","1",,,1,0,1,0,33.5999984741211,-0.4,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,"0","0","5","1",,,1,0,1,0,32.4000015258789,1.1,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"2","2","5","1",,,2,0,1,0,34.7999992370605,6.4,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"0","0","5","1",,,3,0,1,0,52,52,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"0","0","5","1",,,1,0,1,0,38.7999992370605,9,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"2","2","5","1",,,2,1,1,0,0,-38.8,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,"0","0","5","1",,,1,0,3,0,29,-2.6,"Healthy"
"2","Danish Holstein","Klovbeskaering","4",,,,,,,,"0","0","5","1",,,2,0,1,0,39.2000007629395,-7,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,"4","0","6","1",,,1,0,1,0,42.7999992370605,42.8,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.75",,,,,,,,"0","0","5","1",,,2,1,1,0,18.6000003814697,-1.9,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"0","0","5","1",,,2,0,1,0,59.5999984741211,25.6,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"0","0","5","1",,,1,0,3,0,19.7999992370605,0,"Healthy"
"2","Danish Holstein","Klovbeskaering","4",,,,,,,,"0","0","5","1",,,3,1,3,0,0,-39,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,"0","0","6","1",,,2,0,3,0,39,-3.6,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,"1","0","5","1",,,1,0,4,0,25,3.2,"Healthy"
"2","Danish Holstein","Klovbeskaering","4",,,,,,,,"1","0","5","1",,,2,0,4,0,30,-4.8,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,"0","0","6","1",,,1,0,2,0,29.7999992370605,2.8,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"0","0","5","1",,,1,0,1,0,32.7999992370605,-5.2,"Healthy"
"2","Danish Holstein","Klovbeskaering","3",,,,,,,,"2","0","5","1",,,2,1,1,0,0,-32.8,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.5",,,,,,,,"1","0","5","1",,,3,0,2,0,49.7999992370605,-8.6,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.5",,,,,,,,"2","3","5","1",,,1,0,2,0,43.2000007629395,3.4,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.5",,,,,,,,"0","0","5","1",,,2,0,2,0,59.5999984741211,59.6,"Healthy"
"2","Danish Holstein","Klovbeskaering","4",,,,,,,,"0","0","5","1",,,2,0,3,0,48.4000015258789,48.4,"Healthy"
"2","Danish Holstein","Klovbeskaering","4",,,,,,,,,,,,,,2,0,3,0,32.4000015258789,-8.6,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,,,,,,,2,0,1,0,28.2000007629395,10.8,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"0","0","5","1",,,1,0,3,0,26.3999996185303,-6,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"0","0","5","1",,,1,0,1,0,35.2000007629395,2.4,"Healthy"
"2","Danish Holstein","Klovbeskaering","3",,,,,,,,"6","0","5","1",,,3,0,1,0,34.7999992370605,6.4,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,"1","0","5","1",,,1,0,2,0,33.4000015258789,1.4,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"3","0","7","1",,,2,0,3,0,50.5999984741211,50.6,"Healthy"
"2","Danish Holstein","Klovbeskaering","4",,,,,,,,,,,,,,2,0,4,0,31.3999996185303,-10,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"0","0","5","1",,,2,0,4,1,53.7999992370605,53.8,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.25",,,,,,,,"0","0","5","1",,,1,0,1,1,32.5999984741211,0,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,,,,,,,1,0,1,0,27.1000003814697,-0.7,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"0","0","5","1",,,2,0,5,0,34.7999992370605,-4.3,"Healthy"
"2","Danish Holstein","Klovbeskaering","4",,,,,,,,"1","0","5","1",,,2,0,4,0,21.6000003814697,-3.4,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"0","0","5","1",,,1,0,2,0,17.2000007629395,1.9,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,"1","0","5","1",,,1,0,1,0,34.2000007629395,-1.2,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"1","0","6","1",,,3,0,2,0,0,-59,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"1","0","5","1",,,2,0,2,0,52,52,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.5",,,,,,,,"0","0","5","1",,,3,0,2,0,0,-32.8,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.5",,,,,,,,,,,,,,1,0,1,0,36.7999992370605,0.2,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.75",,,,,,,,"1","0","5","1",,,2,0,2,1,55.2000007629395,55.2,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.5",,,,,,,,"0","0","5","1",,,1,0,1,0,36.5999984741211,0,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.5",,,,,,,,,,,,,,2,0,2,0,32.7999992370605,-8.8,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,"3","0","5","1",,,1,0,4,0,34.5999984741211,5.2,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"0","0","5","1",,,2,0,1,0,43.5999984741211,-3.8,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.25",,,,,,,,"0","0","5","1",,,1,1,1,0,23,-29.4,"Healthy"
"2","Danish Holstein","Klovbeskaering","4.25",,,,,,,,"0","0","5","1",,,2,0,1,0,53.2000007629395,53.2,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.25",,,,,,,,"0","0","5","1",,,1,0,1,1,23,0,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"0","0","5","1",,,3,0,1,1,62.2000007629395,0.2,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,"0","0","5","1",,,1,0,1,1,25.7999992370605,0,"Healthy"
"2","Danish Holstein","Klovbeskaering","4",,,,,,,,"0","0","5","1",,,2,0,3,0,50.7999992370605,25.6,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"0","0","5","1",,,3,1,2,0,0,-45.4,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"0","0","5","2",,,1,1,1,0,18.3999996185303,0,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.75",,,,,,,,,,,,,,1,0,2,0,20.6000003814697,-15.2,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,"3","2","5","1",,,1,0,7,1,39.4000015258789,3.4,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.25",,,,,,,,"0","0","5","1",,,1,0,4,0,33.0999984741211,7.6,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"0","0","5","1",,,2,0,3,0,59.4000015258789,-1,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.5",,,,,,,,"3","2","5","1",,,1,0,1,0,40.2000007629395,40.2,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,,,,,,,1,0,4,0,42,-7.8,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"0","0","5","1",,,2,0,1,0,60.4000015258789,-2.8,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,"1","0","5","1",,,1,0,4,1,51.4000015258789,15.2,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"1","0","5","1",,,1,0,1,0,37.5999984741211,1,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,,,,,,,2,0,4,0,41.5,36.3,"Healthy"
"2","Danish Holstein","Klovbeskaering","4",,,,,,,,"4","2","5","1",,,1,0,3,0,49,3.6,"Healthy"
"2","Danish Holstein","Klovbeskaering","0","0","0","0","0","0","0","0",,,,,,,1,0,1,0,38.4000015258789,-10.6,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,"0","0","5","1",,,2,0,2,0,41.5999984741211,41.6,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,"1","0","5","1",,,1,0,3,1,26.2000007629395,2.2,"Healthy"
"2","Danish Holstein","Klovbeskaering","4",,,,,,,,"0","0","5","1",,,2,1,7,0,0,-21.2,"Healthy"
"2","Danish Holstein","Klovbeskaering","4",,,,,,,,"0","0","5","1",,,2,0,2,0,35.4000015258789,-2,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.5",,,,,,,,"0","0","5","1",,,3,0,1,0,41,-10,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","4",,,,,,,,"0","0","5","1",,,2,0,1,0,40.5999984741211,40.6,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.75",,,,,,,,"0","0","5","1",,,1,0,1,0,27.7999992370605,1.6,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.75",,,,,,,,"0","0","5","1",,,1,0,1,1,32.7999992370605,2.2,"Healthy"
"2","Danish Holstein","Klovbeskaering","4",,,,,,,,"0","0","6",,,,1,0,1,0,50,27.8,"Healthy"
"2","Danish Holstein","Klovbeskaering","4",,,,,,,,"0","0","6",,,,1,1,5,0,22.2000007629395,-26.8,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","4",,,,,,,,"1","0","5","1",,,3,0,1,0,43.7999992370605,-4,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.75",,,,,,,,"3","0","5","1",,,1,0,1,0,25,-1.8,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"5","0","5","1",,,1,0,3,0,33.9000015258789,-1.3,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"0","0","5","2",,,2,0,2,1,57,24.6,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.5",,,,,,,,"2","0","5","1",,,2,0,2,0,0,-33.2,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.5",,,,,,,,"0","0","5","1",,,1,0,1,0,32,17.2,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","4",,,,,,,,"0","0","5","1",,,2,0,1,0,31.5,31.5,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.5",,,,,,,,"0","0","5","1",,,2,0,1,0,48.2000007629395,-5.6,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,"0","0","5","1",,,2,0,3,0,0,-33.8,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,"5","0","5","1",,,1,0,4,0,39.5999984741211,-1.6,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"0","0","5","1",,,1,0,1,0,41,0,"Healthy"
"2","Danish Holstein","Klovbeskaering","4",,,,,,,,"0","0","5","1",,,2,0,1,0,48.4000015258789,-7.8,"Healthy"
"2","Danish Holstein","Klovbeskaering","4",,,,,,,,"0","0","5","1",,,2,1,2,0,0,-34.8,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"2","0","5","1",,,1,0,1,1,34.5999984741211,0,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,"1","1","5","1",,,1,0,3,1,40.2000007629395,23,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,,,,,,,1,0,3,0,35.5999984741211,-4.2,"Healthy"
"2","Danish Holstein","Klovbeskaering","0","0","0","0","0","0","0","0",,,,,,"0",2,0,1,0,40,-8.6,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.75",,,,,,,,"2","0","5","1",,,1,0,1,0,25.6000003814697,5.5,"Healthy"
"2","Danish Holstein","Klovbeskaering","4",,,,,,,,"0","0","5","1",,,1,0,1,0,20.2000007629395,-1.4,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,,,,,,,2,0,2,0,35.2000007629395,-2.4,"Healthy"
"2","Danish Holstein","Klovbeskaering","4",,,,,,,,"0","0","6","1",,,2,0,2,1,48,21.2,"Healthy"
"2","Danish Holstein","Klovbeskaering",,,,,,,,,,,,,,,1,0,3,1,35,8.6,"Healthy"
"2","Danish Holstein","Klovbeskaering","4",,,,,,,,"2","0","5","1",,,1,0,2,0,29.7999992370605,-5.2,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.5",,,,,,,,"2","0","5","1",,,2,0,2,0,0,-41.8,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"1","0","5","1",,,2,0,2,1,41.5999984741211,17.2,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,"2","0","5","3",,,2,0,1,0,50.7999992370605,-3,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"3","0","5","1",,,1,0,6,0,36.7999992370605,-1.2,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,"1","0","5",,,,1,1,4,0,24,-12.2,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.5",,,,,,,,"2","0","5","1",,,2,0,4,0,31.6000003814697,-2.2,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"2","0","5","1",,,2,0,2,0,57.2000007629395,3.8,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"1","2","5","1",,,1,0,3,0,38.2000007629395,-0.6,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.5",,,,,,,,"1","0","5","1",,,2,0,6,0,0,-20,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.5",,,,,,,,"2","0","5","1",,,1,0,6,0,25.2000007629395,-3.4,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.25",,,,,,,,"0","0","7","1",,,2,0,1,0,52.7999992370605,-3.6,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.75",,,,,,,,"3","0","5","1",,,1,0,1,0,29.8999996185303,-1.1,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,"4","5","5","1",,,1,0,2,0,37.2000007629395,-4.2,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.75",,,,,,,,"2","4","5","1",,,1,0,1,0,35,4.4,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.5",,,,,,,,"0","0","5","1",,,2,0,1,1,0,-33,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.75",,,,,,,,"3","0","6","1",,,2,0,1,1,51,10,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","4",,,,,,,,"2","2","6","1",,,1,0,1,0,41.2000007629395,41.2,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.5",,,,,,,,"5","0","5","1",,,2,0,2,0,37.2000007629395,-7.8,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.75",,,,,,,,"2","0","5","1",,,1,0,1,0,32.4000015258789,-2.8,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"0","0","6","1",,,2,0,1,0,0,-42.8,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","4",,,,,,,,"1","0","5","1",,,2,1,1,0,0,-34.2,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"2","0","5","1",,,2,0,1,0,40,-5.6,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"2","0","5","1",,,2,1,1,0,0,-40.6,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"1","0","5","1",,,2,0,2,0,0,-32.8,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,"2","0","5","1",,,1,0,4,0,34,6.2,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"0","0","5","1",,,2,0,3,0,46,-4.8,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","4",,,,,,,,"2","0","5","1",,,1,1,1,0,27.3999996185303,-13,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.25",,,,,,,,"1","0","5","1",,,1,0,1,0,38.5999984741211,0,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"0","0","5","1",,,2,1,1,0,0,-35.2,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,"0","0","5","1",,,1,0,2,0,32,5,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.75",,,,,,,,"0","0","5","1",,,2,0,2,0,47.5999984741211,47.6,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.75",,,,,,,,"0","0","5","1",,,1,0,2,1,25,0,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.75",,,,,,,,,,,,,,1,0,2,0,29.7999992370605,4.8,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,"0","0","5","1",,,1,0,5,0,23,-9,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.75",,,,,,,,"0","0","5","1",,,2,1,2,0,0,-36.4,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,"0","0","6","1",,,2,0,2,0,0,-30.8,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,"0","0","5","1",,,1,1,1,0,39.2000007629395,-1.6,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"2","4","6",,,,1,1,1,0,23.3999996185303,-11.5,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"4","0","6",,,,1,0,4,0,30.3999996185303,15.3,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"4","0","6",,,,1,1,2,0,15.1000003814697,-12.5,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.5",,,,,,,,"0","0","5","1",,,2,0,1,0,47.7999992370605,-5.8,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.5",,,,,,,,"0","0","5","1",,,2,1,2,0,0,-37,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"1","0","5","1",,,2,0,1,0,29.7999992370605,0.8,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,"2","0","5","1",,,1,0,1,1,35.7999992370605,0,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,,,,,,,1,0,1,0,37,-1.6,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","0","0","0","0","0","0","0","0",,,,,,"0",1,0,2,0,41,2.1,"Healthy"
"2","Danish red and white Cattle","Klovbeskaering","3.5",,,,,,,,"2","0","5","1",,,2,0,5,0,58.7999992370605,-1.8,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.75",,,,,,,,"0","0","5","1",,,1,0,1,0,28.7999992370605,0,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"0","0","6","1",,,2,0,1,1,43.2000007629395,12.2,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"6","0","5","1",,,2,0,3,0,37.5999984741211,-12.8,"Healthy"
"2","Danish Holstein","Klovbeskaering","3.5",,,,,,,,"3","4","5","1",,,1,0,1,0,39.7999992370605,5.2,"Healthy"
